u,v,key,line,length_m,spatial,transfer,edge_type,structure,geometry_wkt,source_line,target_line,transfer_distance_m,transfer_basis,travel_time_s,time_source,projection_method,projection_distance,projection_quality,reference_count,temporal_rate_s_per_m,observed
LIM-0001,LIM-0002,0,BRT,2414.418383261667,True,False,in_line,At Grade,"LINESTRING (-77.03741 -11.89639, -77.04804 -11.91545)",,,,,284.25875007058676,projected_lima_scenario,knn_inverse_distance_rate,0.5051585875349189,mode_fallback,12,0.1177338410116718,False
LIM-0002,LIM-0001,0,BRT,2414.418383261667,True,False,in_line,At Grade,"LINESTRING (-77.04804 -11.91545, -77.03741 -11.89639)",,,,,284.25875007058676,projected_lima_scenario,knn_inverse_distance_rate,0.5051585875349189,mode_fallback,12,0.1177338410116718,False
LIM-0002,LIM-0003,0,BRT,2361.591350179554,True,False,in_line,At Grade,"LINESTRING (-77.04804 -11.91545, -77.0564 -11.93505)",,,,,192.91634035807354,projected_lima_scenario,knn_inverse_distance_rate,0.5076060865625637,mode_fallback,12,0.08168912896103127,False
LIM-0003,LIM-0002,0,BRT,2361.591350179554,True,False,in_line,At Grade,"LINESTRING (-77.0564 -11.93505, -77.04804 -11.91545)",,,,,192.91634035807354,projected_lima_scenario,knn_inverse_distance_rate,0.5076060865625637,mode_fallback,12,0.08168912896103127,False
LIM-0003,LIM-0004,0,BRT,1366.9861853646648,True,False,in_line,At Grade,"LINESTRING (-77.0564 -11.93505, -77.06059 -11.94664)",,,,,151.77267944348844,projected_lima_scenario,knn_inverse_distance_rate,0.5212058552058498,mode_fallback,12,0.11102722256333607,False
LIM-0004,LIM-0003,0,BRT,1366.9861853646648,True,False,in_line,At Grade,"LINESTRING (-77.06059 -11.94664, -77.0564 -11.93505)",,,,,151.77267944348844,projected_lima_scenario,knn_inverse_distance_rate,0.5212058552058498,mode_fallback,12,0.11102722256333607,False
LIM-0004,LIM-0005,0,BRT,919.140598994212,True,False,in_line,At Grade,"LINESTRING (-77.06059 -11.94664, -77.05992 -11.95488)",,,,,141.67722726510104,projected_lima_scenario,knn_inverse_distance_rate,0.5035329255472134,mode_fallback,12,0.15414097410138794,False
LIM-0005,LIM-0004,0,BRT,919.140598994212,True,False,in_line,At Grade,"LINESTRING (-77.05992 -11.95488, -77.06059 -11.94664)",,,,,141.67722726510104,projected_lima_scenario,knn_inverse_distance_rate,0.5035329255472134,mode_fallback,12,0.15414097410138794,False
LIM-0005,LIM-0006,0,BRT,916.415479698198,True,False,in_line,At Grade,"LINESTRING (-77.05992 -11.95488, -77.06232 -11.96278)",,,,,113.1439594776661,projected_lima_scenario,knn_inverse_distance_rate,0.5055419083962842,mode_fallback,12,0.12346360573800833,False
LIM-0006,LIM-0005,0,BRT,916.415479698198,True,False,in_line,At Grade,"LINESTRING (-77.06232 -11.96278, -77.05992 -11.95488)",,,,,113.1439594776661,projected_lima_scenario,knn_inverse_distance_rate,0.5055419083962842,mode_fallback,12,0.12346360573800833,False
LIM-0006,LIM-0007,0,BRT,2185.483841116344,True,False,in_line,At Grade,"LINESTRING (-77.06232 -11.96278, -77.05874 -11.98212)",,,,,228.78378412559445,projected_lima_scenario,knn_inverse_distance_rate,0.5196525666043662,mode_fallback,12,0.10468335652792188,False
LIM-0007,LIM-0006,0,BRT,2185.483841116344,True,False,in_line,At Grade,"LINESTRING (-77.05874 -11.98212, -77.06232 -11.96278)",,,,,228.78378412559445,projected_lima_scenario,knn_inverse_distance_rate,0.5196525666043662,mode_fallback,12,0.10468335652792188,False
LIM-0007,LIM-0008,0,BRT,849.6438981090232,True,False,in_line,At Grade,"LINESTRING (-77.05874 -11.98212, -77.05696 -11.98956)",,,,,128.98896896138052,projected_lima_scenario,knn_inverse_distance_rate,0.5011391379361548,mode_fallback,12,0.15181533022064866,False
LIM-0008,LIM-0007,0,BRT,849.6438981090232,True,False,in_line,At Grade,"LINESTRING (-77.05696 -11.98956, -77.05874 -11.98212)",,,,,128.98896896138052,projected_lima_scenario,knn_inverse_distance_rate,0.5011391379361548,mode_fallback,12,0.15181533022064866,False
LIM-0008,LIM-0009,0,BRT,602.3716345710933,True,False,in_line,At Grade,"LINESTRING (-77.05696 -11.98956, -77.05597 -11.99489)",,,,,96.48277566520808,projected_lima_scenario,knn_inverse_distance_rate,0.5029978280627359,mode_fallback,12,0.16017151228229184,False
LIM-0009,LIM-0008,0,BRT,602.3716345710933,True,False,in_line,At Grade,"LINESTRING (-77.05597 -11.99489, -77.05696 -11.98956)",,,,,96.48277566520808,projected_lima_scenario,knn_inverse_distance_rate,0.5029978280627359,mode_fallback,12,0.16017151228229184,False
LIM-0009,LIM-0010,0,BRT,408.9812760153765,True,False,in_line,At Grade,"LINESTRING (-77.05597 -11.99489, -77.05525 -11.9985)",,,,,102.1908297900439,projected_lima_scenario,knn_inverse_distance_rate,0.6365549181378286,mode_fallback,12,0.24986676843905642,False
LIM-0010,LIM-0009,0,BRT,408.9812760153765,True,False,in_line,At Grade,"LINESTRING (-77.05525 -11.9985, -77.05597 -11.99489)",,,,,102.1908297900439,projected_lima_scenario,knn_inverse_distance_rate,0.6365549181378286,mode_fallback,12,0.24986676843905642,False
LIM-0010,LIM-0011,0,BRT,384.8091702571375,True,False,in_line,At Grade,"LINESTRING (-77.05525 -11.9985, -77.05478 -12.00193)",,,,,98.1023597034531,projected_lima_scenario,knn_inverse_distance_rate,0.6394354088266252,mode_fallback,12,0.2549376867445728,False
LIM-0011,LIM-0010,0,BRT,384.8091702571375,True,False,in_line,At Grade,"LINESTRING (-77.05478 -12.00193, -77.05525 -11.9985)",,,,,98.1023597034531,projected_lima_scenario,knn_inverse_distance_rate,0.6394354088266252,mode_fallback,12,0.2549376867445728,False
LIM-0011,LIM-0012,0,BRT,474.815994022367,True,False,in_line,At Grade,"LINESTRING (-77.05478 -12.00193, -77.05405 -12.00614)",,,,,95.81964150998989,projected_lima_scenario,knn_inverse_distance_rate,0.5087798272400168,mode_fallback,12,0.20180373600784002,False
LIM-0012,LIM-0011,0,BRT,474.815994022367,True,False,in_line,At Grade,"LINESTRING (-77.05405 -12.00614, -77.05478 -12.00193)",,,,,95.81964150998989,projected_lima_scenario,knn_inverse_distance_rate,0.5087798272400168,mode_fallback,12,0.20180373600784002,False
LIM-0012,LIM-0013,0,BRT,630.5575581351814,True,False,in_line,At Grade,"LINESTRING (-77.05405 -12.00614, -77.05286 -12.01169)",,,,,98.02498098974453,projected_lima_scenario,knn_inverse_distance_rate,0.5058338493424231,mode_fallback,12,0.15545762591387344,False
LIM-0013,LIM-0012,0,BRT,630.5575581351814,True,False,in_line,At Grade,"LINESTRING (-77.05286 -12.01169, -77.05405 -12.00614)",,,,,98.02498098974453,projected_lima_scenario,knn_inverse_distance_rate,0.5058338493424231,mode_fallback,12,0.15545762591387344,False
LIM-0013,LIM-0014,0,BRT,671.4328158231026,True,False,in_line,At Grade,"LINESTRING (-77.05286 -12.01169, -77.0515 -12.01758)",,,,,90.14438785989744,projected_lima_scenario,knn_inverse_distance_rate,0.505507454249846,mode_fallback,12,0.13425675024446093,False
LIM-0014,LIM-0013,0,BRT,671.4328158231026,True,False,in_line,At Grade,"LINESTRING (-77.0515 -12.01758, -77.05286 -12.01169)",,,,,90.14438785989744,projected_lima_scenario,knn_inverse_distance_rate,0.505507454249846,mode_fallback,12,0.13425675024446093,False
LIM-0014,LIM-0015,0,BRT,788.6924926845619,True,False,in_line,At Grade,"LINESTRING (-77.0515 -12.01758, -77.04887 -12.02419)",,,,,94.70162586279335,projected_lima_scenario,knn_inverse_distance_rate,0.5089758431524546,mode_fallback,12,0.1200742073002961,False
LIM-0014,LIM-0241,0,TRANSFER,186.3501850102103,False,True,transfer,Transfer,"LINESTRING (-77.0515 -12.01758, -77.0518 -12.01593)",BRT,L9,186.3501850102103,proximity,200.29182084184194,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.0748141775704045,False
LIM-0015,LIM-0014,0,BRT,788.6924926845619,True,False,in_line,At Grade,"LINESTRING (-77.04887 -12.02419, -77.0515 -12.01758)",,,,,94.70162586279335,projected_lima_scenario,knn_inverse_distance_rate,0.5089758431524546,mode_fallback,12,0.1200742073002961,False
LIM-0015,LIM-0016,0,BRT,782.086667816918,True,False,in_line,At Grade,"LINESTRING (-77.04887 -12.02419, -77.04425 -12.02958)",,,,,89.75016227597341,projected_lima_scenario,knn_inverse_distance_rate,0.5120589345123515,mode_fallback,12,0.11475731011563978,False
LIM-0016,LIM-0015,0,BRT,782.086667816918,True,False,in_line,At Grade,"LINESTRING (-77.04425 -12.02958, -77.04887 -12.02419)",,,,,89.75016227597341,projected_lima_scenario,knn_inverse_distance_rate,0.5120589345123515,mode_fallback,12,0.11475731011563978,False
LIM-0016,LIM-0017,0,BRT,749.8874029044266,True,False,in_line,At Grade,"LINESTRING (-77.04425 -12.02958, -77.04367 -12.0363)",,,,,102.64222657445895,projected_lima_scenario,knn_inverse_distance_rate,0.5058017198751258,mode_fallback,12,0.1368768513471625,False
LIM-0017,LIM-0016,0,BRT,749.8874029044266,True,False,in_line,At Grade,"LINESTRING (-77.04367 -12.0363, -77.04425 -12.02958)",,,,,102.64222657445895,projected_lima_scenario,knn_inverse_distance_rate,0.5058017198751258,mode_fallback,12,0.1368768513471625,False
LIM-0017,LIM-0018,0,BRT,1137.3896346514284,True,False,in_line,At Grade,"LINESTRING (-77.04367 -12.0363, -77.04276 -12.04649)",,,,,142.4943775484707,projected_lima_scenario,knn_inverse_distance_rate,0.5146662223926032,mode_fallback,12,0.125281937875353,False
LIM-0017,LIM-0116,0,TRANSFER,188.84393680276,False,True,transfer,Transfer,"LINESTRING (-77.04367 -12.0363, -77.04207 -12.03696)",BRT,L3,188.84393680276,matching_name_and_proximity,202.36994733563333,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.0716253365709099,False
LIM-0018,LIM-0017,0,BRT,1137.3896346514284,True,False,in_line,At Grade,"LINESTRING (-77.04276 -12.04649, -77.04367 -12.0363)",,,,,142.4943775484707,projected_lima_scenario,knn_inverse_distance_rate,0.5146662223926032,mode_fallback,12,0.125281937875353,False
LIM-0018,LIM-0019,0,BRT,607.0558046153114,True,False,in_line,At Grade,"LINESTRING (-77.04276 -12.04649, -77.04229 -12.05193)",,,,,101.33245230529252,projected_lima_scenario,knn_inverse_distance_rate,0.5037725152036969,mode_fallback,12,0.1669244434117658,False
LIM-0019,LIM-0018,0,BRT,607.0558046153114,True,False,in_line,At Grade,"LINESTRING (-77.04229 -12.05193, -77.04276 -12.04649)",,,,,101.33245230529252,projected_lima_scenario,knn_inverse_distance_rate,0.5037725152036969,mode_fallback,12,0.1669244434117658,False
LIM-0019,LIM-0020,0,BRT,652.2274090601945,True,False,in_line,At Grade,"LINESTRING (-77.04229 -12.05193, -77.04173 -12.05777)",,,,,95.6585093019777,projected_lima_scenario,knn_inverse_distance_rate,0.5040852068669872,mode_fallback,12,0.14666435045993187,False
LIM-0020,LIM-0019,0,BRT,652.2274090601945,True,False,in_line,At Grade,"LINESTRING (-77.04173 -12.05777, -77.04229 -12.05193)",,,,,95.6585093019777,projected_lima_scenario,knn_inverse_distance_rate,0.5040852068669872,mode_fallback,12,0.14666435045993187,False
LIM-0020,LIM-0021,0,BRT,1533.6386807834378,True,False,in_line,At Grade,"LINESTRING (-77.04173 -12.05777, -77.04147 -12.04398)",,,,,137.92138723859807,projected_lima_scenario,knn_inverse_distance_rate,0.5157870536058629,mode_fallback,12,0.08993082201613672,False
LIM-0021,LIM-0020,0,BRT,1533.6386807834378,True,False,in_line,At Grade,"LINESTRING (-77.04147 -12.04398, -77.04173 -12.05777)",,,,,137.92138723859807,projected_lima_scenario,knn_inverse_distance_rate,0.5157870536058629,mode_fallback,12,0.08993082201613672,False
LIM-0021,LIM-0022,0,BRT,551.3833429173774,True,False,in_line,At Grade,"LINESTRING (-77.04147 -12.04398, -77.03714 -12.04656)",,,,,102.54652525739262,projected_lima_scenario,knn_inverse_distance_rate,0.5233296445079679,mode_fallback,12,0.18598045547552713,False
LIM-0022,LIM-0021,0,BRT,551.3833429173774,True,False,in_line,At Grade,"LINESTRING (-77.03714 -12.04656, -77.04147 -12.04398)",,,,,102.54652525739262,projected_lima_scenario,knn_inverse_distance_rate,0.5233296445079679,mode_fallback,12,0.18598045547552713,False
LIM-0022,LIM-0023,0,BRT,545.7355748762312,True,False,in_line,At Grade,"LINESTRING (-77.03714 -12.04656, -77.03289 -12.04917)",,,,,90.85584963389238,projected_lima_scenario,knn_inverse_distance_rate,0.5141674603579783,mode_fallback,12,0.16648328204460155,False
LIM-0022,LIM-0115,0,TRANSFER,45.44190629520591,False,True,transfer,Transfer,"LINESTRING (-77.03714 -12.04656, -77.03752 -12.04639)",BRT,L3,45.44190629520591,matching_name_and_proximity,82.86825524600494,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.8236086907900577,False
LIM-0023,LIM-0022,0,BRT,545.7355748762312,True,False,in_line,At Grade,"LINESTRING (-77.03289 -12.04917, -77.03714 -12.04656)",,,,,90.85584963389238,projected_lima_scenario,knn_inverse_distance_rate,0.5141674603579783,mode_fallback,12,0.16648328204460155,False
LIM-0023,LIM-0024,0,BRT,358.04931515991143,True,False,in_line,At Grade,"LINESTRING (-77.03289 -12.04917, -77.0329 -12.05239)",,,,,93.29722984740667,projected_lima_scenario,knn_inverse_distance_rate,0.6345907571255673,mode_fallback,12,0.2605708931624081,False
LIM-0024,LIM-0023,0,BRT,358.04931515991143,True,False,in_line,At Grade,"LINESTRING (-77.0329 -12.05239, -77.03289 -12.04917)",,,,,93.29722984740667,projected_lima_scenario,knn_inverse_distance_rate,0.6345907571255673,mode_fallback,12,0.2605708931624081,False
LIM-0024,LIM-0025,0,BRT,674.50009029665,True,False,in_line,At Grade,"LINESTRING (-77.0329 -12.05239, -77.03588 -12.05771)",,,,,92.6532403646599,projected_lima_scenario,knn_inverse_distance_rate,0.5021521023974066,mode_fallback,12,0.1373657938635862,False
LIM-0025,LIM-0024,0,BRT,674.50009029665,True,False,in_line,At Grade,"LINESTRING (-77.03588 -12.05771, -77.0329 -12.05239)",,,,,92.6532403646599,projected_lima_scenario,knn_inverse_distance_rate,0.5021521023974066,mode_fallback,12,0.1373657938635862,False
LIM-0025,LIM-0026,0,BRT,1309.995474967902,True,False,in_line,At Grade,"LINESTRING (-77.03588 -12.05771, -77.03199 -12.06886)",,,,,178.14065447903448,projected_lima_scenario,knn_inverse_distance_rate,0.5052032631543429,mode_fallback,12,0.13598570215168057,False
LIM-0025,LIM-0228,0,TRANSFER,125.3164504091732,False,True,transfer,Transfer,"LINESTRING (-77.03588 -12.05771, -77.03526 -12.05866)",BRT,L8,125.3164504091732,proximity,149.43037534097766,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.1924242575740824,False
LIM-0026,LIM-0025,0,BRT,1309.995474967902,True,False,in_line,At Grade,"LINESTRING (-77.03199 -12.06886, -77.03588 -12.05771)",,,,,178.14065447903448,projected_lima_scenario,knn_inverse_distance_rate,0.5052032631543429,mode_fallback,12,0.13598570215168057,False
LIM-0026,LIM-0027,0,BRT,923.2462397466912,True,False,in_line,At Grade,"LINESTRING (-77.03199 -12.06886, -77.02897 -12.07662)",,,,,151.54444964303315,projected_lima_scenario,knn_inverse_distance_rate,0.5021437728843803,mode_fallback,12,0.16414304561328302,False
LIM-0027,LIM-0026,0,BRT,923.2462397466912,True,False,in_line,At Grade,"LINESTRING (-77.02897 -12.07662, -77.03199 -12.06886)",,,,,151.54444964303315,projected_lima_scenario,knn_inverse_distance_rate,0.5021437728843803,mode_fallback,12,0.16414304561328302,False
LIM-0027,LIM-0028,0,BRT,673.0989562655673,True,False,in_line,At Grade,"LINESTRING (-77.02897 -12.07662, -77.02667 -12.08224)",,,,,90.39378203338438,projected_lima_scenario,knn_inverse_distance_rate,0.503556053765142,mode_fallback,12,0.13429493715886856,False
LIM-0028,LIM-0027,0,BRT,673.0989562655673,True,False,in_line,At Grade,"LINESTRING (-77.02667 -12.08224, -77.02897 -12.07662)",,,,,90.39378203338438,projected_lima_scenario,knn_inverse_distance_rate,0.503556053765142,mode_fallback,12,0.13429493715886856,False
LIM-0028,LIM-0029,0,BRT,853.590534688295,True,False,in_line,At Grade,"LINESTRING (-77.02667 -12.08224, -77.02354 -12.08928)",,,,,115.48832561127331,projected_lima_scenario,knn_inverse_distance_rate,0.5031259969764643,mode_fallback,12,0.13529710196873973,False
LIM-0029,LIM-0028,0,BRT,853.590534688295,True,False,in_line,At Grade,"LINESTRING (-77.02354 -12.08928, -77.02667 -12.08224)",,,,,115.48832561127331,projected_lima_scenario,knn_inverse_distance_rate,0.5031259969764643,mode_fallback,12,0.13529710196873973,False
LIM-0029,LIM-0030,0,BRT,793.0893107950313,True,False,in_line,At Grade,"LINESTRING (-77.02354 -12.08928, -77.02483 -12.0963)",,,,,97.87922132142049,projected_lima_scenario,knn_inverse_distance_rate,0.5061242661836968,mode_fallback,12,0.12341513117015987,False
LIM-0029,LIM-0136,0,TRANSFER,186.8076426122298,False,True,transfer,Transfer,"LINESTRING (-77.02354 -12.08928, -77.02269 -12.09074)",BRT,L4,186.8076426122298,matching_name_and_proximity,200.6730355101915,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.0742228353405385,False
LIM-0030,LIM-0029,0,BRT,793.0893107950313,True,False,in_line,At Grade,"LINESTRING (-77.02483 -12.0963, -77.02354 -12.08928)",,,,,97.87922132142049,projected_lima_scenario,knn_inverse_distance_rate,0.5061242661836968,mode_fallback,12,0.12341513117015987,False
LIM-0030,LIM-0031,0,BRT,714.7102840026258,True,False,in_line,At Grade,"LINESTRING (-77.02483 -12.0963, -77.02724 -12.10228)",,,,,122.18956597144319,projected_lima_scenario,knn_inverse_distance_rate,0.5029124795807303,mode_fallback,12,0.17096377190368547,False
LIM-0031,LIM-0030,0,BRT,714.7102840026258,True,False,in_line,At Grade,"LINESTRING (-77.02724 -12.10228, -77.02483 -12.0963)",,,,,122.18956597144319,projected_lima_scenario,knn_inverse_distance_rate,0.5029124795807303,mode_fallback,12,0.17096377190368547,False
LIM-0031,LIM-0032,0,BRT,652.0031374893533,True,False,in_line,At Grade,"LINESTRING (-77.02724 -12.10228, -77.02651 -12.1081)",,,,,95.62635082620868,projected_lima_scenario,knn_inverse_distance_rate,0.5039646641802134,mode_fallback,12,0.14666547647981246,False
LIM-0032,LIM-0031,0,BRT,652.0031374893533,True,False,in_line,At Grade,"LINESTRING (-77.02651 -12.1081, -77.02724 -12.10228)",,,,,95.62635082620868,projected_lima_scenario,knn_inverse_distance_rate,0.5039646641802134,mode_fallback,12,0.14666547647981246,False
LIM-0032,LIM-0033,0,BRT,548.6666435932573,True,False,in_line,At Grade,"LINESTRING (-77.02651 -12.1081, -77.02601 -12.11301)",,,,,91.34369550741505,projected_lima_scenario,knn_inverse_distance_rate,0.519524017242663,mode_fallback,12,0.16648304863076532,False
LIM-0033,LIM-0032,0,BRT,548.6666435932573,True,False,in_line,At Grade,"LINESTRING (-77.02601 -12.11301, -77.02651 -12.1081)",,,,,91.34369550741505,projected_lima_scenario,knn_inverse_distance_rate,0.519524017242663,mode_fallback,12,0.16648304863076532,False
LIM-0033,LIM-0034,0,BRT,640.5418282943797,True,False,in_line,At Grade,"LINESTRING (-77.02601 -12.11301, -77.02593 -12.11877)",,,,,93.58705795692586,projected_lima_scenario,knn_inverse_distance_rate,0.5135445574624996,mode_fallback,12,0.14610608366689706,False
LIM-0033,LIM-0182,0,TRANSFER,127.86184556938596,False,True,transfer,Transfer,"LINESTRING (-77.02601 -12.11301, -77.0249 -12.11339)",BRT,L6,127.86184556938596,proximity,151.55153797448833,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.1852756958075255,False
LIM-0034,LIM-0033,0,BRT,640.5418282943797,True,False,in_line,At Grade,"LINESTRING (-77.02593 -12.11877, -77.02601 -12.11301)",,,,,93.58705795692586,projected_lima_scenario,knn_inverse_distance_rate,0.5135445574624996,mode_fallback,12,0.14610608366689706,False
LIM-0034,LIM-0035,0,BRT,695.4412795824239,True,False,in_line,At Grade,"LINESTRING (-77.02593 -12.11877, -77.02427 -12.12481)",,,,,109.66929494670725,projected_lima_scenario,knn_inverse_distance_rate,0.5124091741028965,mode_fallback,12,0.1576974191301355,False
LIM-0035,LIM-0034,0,BRT,695.4412795824239,True,False,in_line,At Grade,"LINESTRING (-77.02427 -12.12481, -77.02593 -12.11877)",,,,,109.66929494670725,projected_lima_scenario,knn_inverse_distance_rate,0.5124091741028965,mode_fallback,12,0.1576974191301355,False
LIM-0035,LIM-0036,0,BRT,535.235922294273,True,False,in_line,At Grade,"LINESTRING (-77.02427 -12.12481, -77.02282 -12.12941)",,,,,88.02051266825504,projected_lima_scenario,knn_inverse_distance_rate,0.5043468566468121,mode_fallback,12,0.16445180340467005,False
LIM-0035,LIM-0105,0,TRANSFER,80.2961676321965,False,True,transfer,Transfer,"LINESTRING (-77.02427 -12.12481, -77.02383 -12.12539)",BRT,L3,80.2961676321965,proximity,111.91347302683042,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.3937585855835575,False
LIM-0036,LIM-0035,0,BRT,535.235922294273,True,False,in_line,At Grade,"LINESTRING (-77.02282 -12.12941, -77.02427 -12.12481)",,,,,88.02051266825504,projected_lima_scenario,knn_inverse_distance_rate,0.5043468566468121,mode_fallback,12,0.16445180340467005,False
LIM-0036,LIM-0037,0,BRT,829.8404521582181,True,False,in_line,At Grade,"LINESTRING (-77.02282 -12.12941, -77.01868 -12.13568)",,,,,110.64886757136547,projected_lima_scenario,knn_inverse_distance_rate,0.5041776613221053,mode_fallback,12,0.13333751962030052,False
LIM-0037,LIM-0036,0,BRT,829.8404521582181,True,False,in_line,At Grade,"LINESTRING (-77.01868 -12.13568, -77.02282 -12.12941)",,,,,110.64886757136547,projected_lima_scenario,knn_inverse_distance_rate,0.5041776613221053,mode_fallback,12,0.13333751962030052,False
LIM-0037,LIM-0038,0,BRT,616.7603946858806,True,False,in_line,At Grade,"LINESTRING (-77.01868 -12.13568, -77.01774 -12.14115)",,,,,103.7410708086575,projected_lima_scenario,knn_inverse_distance_rate,0.5055260229385873,mode_fallback,12,0.16820319803688658,False
LIM-0037,LIM-0165,0,TRANSFER,227.02893880724704,False,True,transfer,Transfer,"LINESTRING (-77.01868 -12.13568, -77.01789 -12.13379)",BRT,L5,227.02893880724704,proximity,234.19078233937253,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.031545949911725,False
LIM-0038,LIM-0037,0,BRT,616.7603946858806,True,False,in_line,At Grade,"LINESTRING (-77.01774 -12.14115, -77.01868 -12.13568)",,,,,103.7410708086575,projected_lima_scenario,knn_inverse_distance_rate,0.5055260229385873,mode_fallback,12,0.16820319803688658,False
LIM-0038,LIM-0039,0,BRT,847.3283789540509,True,False,in_line,At Grade,"LINESTRING (-77.01774 -12.14115, -77.02014 -12.1484)",,,,,118.85885641010447,projected_lima_scenario,knn_inverse_distance_rate,0.5008445908604027,mode_fallback,12,0.1402748442779939,False
LIM-0038,LIM-0164,0,TRANSFER,62.269158920965786,False,True,transfer,Transfer,"LINESTRING (-77.01774 -12.14115, -77.01774 -12.14171)",BRT,L5,62.269158920965786,matching_name_and_proximity,96.8909657674715,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.5560024809464494,False
LIM-0039,LIM-0038,0,BRT,847.3283789540509,True,False,in_line,At Grade,"LINESTRING (-77.02014 -12.1484, -77.01774 -12.14115)",,,,,118.85885641010447,projected_lima_scenario,knn_inverse_distance_rate,0.5008445908604027,mode_fallback,12,0.1402748442779939,False
LIM-0039,LIM-0040,0,BRT,497.0202817199788,True,False,in_line,At Grade,"LINESTRING (-77.02014 -12.1484, -77.01971 -12.15285)",,,,,84.6098304915408,projected_lima_scenario,knn_inverse_distance_rate,0.5123641388457925,mode_fallback,12,0.17023416066391026,False
LIM-0040,LIM-0039,0,BRT,497.0202817199788,True,False,in_line,At Grade,"LINESTRING (-77.01971 -12.15285, -77.02014 -12.1484)",,,,,84.6098304915408,projected_lima_scenario,knn_inverse_distance_rate,0.5123641388457925,mode_fallback,12,0.17023416066391026,False
LIM-0040,LIM-0041,0,BRT,741.3575721649931,True,False,in_line,At Grade,"LINESTRING (-77.01971 -12.15285, -77.0189 -12.15947)",,,,,84.56068170096616,projected_lima_scenario,knn_inverse_distance_rate,0.5027634520840945,mode_fallback,12,0.11406193836264847,False
LIM-0041,LIM-0040,0,BRT,741.3575721649931,True,False,in_line,At Grade,"LINESTRING (-77.0189 -12.15947, -77.01971 -12.15285)",,,,,84.56068170096616,projected_lima_scenario,knn_inverse_distance_rate,0.5027634520840945,mode_fallback,12,0.11406193836264847,False
LIM-0041,LIM-0042,0,BRT,1039.1071189158936,True,False,in_line,At Grade,"LINESTRING (-77.0189 -12.15947, -77.01859 -12.16881)",,,,,124.84359690208622,projected_lima_scenario,knn_inverse_distance_rate,0.5022804457695708,mode_fallback,12,0.12014506938643271,False
LIM-0042,LIM-0041,0,BRT,1039.1071189158936,True,False,in_line,At Grade,"LINESTRING (-77.01859 -12.16881, -77.0189 -12.15947)",,,,,124.84359690208622,projected_lima_scenario,knn_inverse_distance_rate,0.5022804457695708,mode_fallback,12,0.12014506938643271,False
LIM-0042,LIM-0043,0,BRT,555.4298210303917,True,False,in_line,At Grade,"LINESTRING (-77.01859 -12.16881, -77.01541 -12.17272)",,,,,100.00118738474322,projected_lima_scenario,knn_inverse_distance_rate,0.5262323623493309,mode_fallback,12,0.18004288498451254,False
LIM-0043,LIM-0042,0,BRT,555.4298210303917,True,False,in_line,At Grade,"LINESTRING (-77.01541 -12.17272, -77.01859 -12.16881)",,,,,100.00118738474322,projected_lima_scenario,knn_inverse_distance_rate,0.5262323623493309,mode_fallback,12,0.18004288498451254,False
LIM-0043,LIM-0044,0,BRT,913.6097858378027,True,False,in_line,At Grade,"LINESTRING (-77.01541 -12.17272, -77.00993 -12.17895)",,,,,112.82985781778835,projected_lima_scenario,knn_inverse_distance_rate,0.5055426848331127,mode_fallback,12,0.12349895936624693,False
LIM-0044,LIM-0043,0,BRT,913.6097858378027,True,False,in_line,At Grade,"LINESTRING (-77.00993 -12.17895, -77.01541 -12.17272)",,,,,112.82985781778835,projected_lima_scenario,knn_inverse_distance_rate,0.5055426848331127,mode_fallback,12,0.12349895936624693,False
LIM-0045,LIM-0046,0,L1,1356.1815067641,True,False,in_line,At Grade,"LINESTRING (-76.93360671401024 -12.207291133469996, -76.93944320082664 -12.196511052959696)",,,,,149.0221015036853,projected_lima_scenario,knn_inverse_distance_rate,0.518870024672535,mode_fallback,12,0.1098835965248174,False
LIM-0046,LIM-0045,0,L1,1356.1815067641,True,False,in_line,At Grade,"LINESTRING (-76.93944320082664 -12.196511052959696, -76.93360671401024 -12.207291133469996)",,,,,149.0221015036853,projected_lima_scenario,knn_inverse_distance_rate,0.518870024672535,mode_fallback,12,0.1098835965248174,False
LIM-0046,LIM-0047,0,L1,1772.7145693460316,True,False,in_line,At Grade,"LINESTRING (-76.93944320082664 -12.196511052959696, -76.94688498973846 -12.18232482670772)",,,,,179.07005960692237,projected_lima_scenario,knn_inverse_distance_rate,0.5199861744909617,mode_fallback,12,0.10101460364991682,False
LIM-0047,LIM-0046,0,L1,1772.7145693460316,True,False,in_line,At Grade,"LINESTRING (-76.94688498973846 -12.18232482670772, -76.93944320082664 -12.196511052959696)",,,,,179.07005960692237,projected_lima_scenario,knn_inverse_distance_rate,0.5199861744909617,mode_fallback,12,0.10101460364991682,False
